Isoform,Sample,cyclo_count,noncyclo_count,total_cyclo,total_noncyclo,Cyclo_TPM,Noncyclo_TPM,Cyclo_TPM_Rank,Noncyclo_TPM_Rank,associated_gene,gene_cyclo_count,gene_noncyclo_count,isoform_cyclo_proportion,isoform_noncyclo_proportion,CycloFraction,NoncycloFraction,NormalizedCycloFraction,NormalizedNoncycloFraction,NormalizedFractionDifference,test_statistic,z_score,rank_top_99_9_percentile,rank_top_99_5_percentile,rank_top_99_percentile,rank_top_98_percentile,rank_top_95_percentile,Phenotypes
PB.161551.121,Patient22,0,0,1221,2106,0.0,0.0,23.0,16.0,SRSF6,58,43,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.121,Patient23,1,0,665,1159,1503.7593984962407,0.0,4.0,16.0,SRSF6,27,18,0.037037037037037035,0.0,0.0015037593984962407,0.0,1.0,0.0,1.0,16.729781806186114,1.4885338267517698,,,,,,
PB.161551.121,Patient24,0,0,1059,1661,0.0,0.0,23.0,16.0,SRSF6,27,41,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.121,Patient25,1,0,1372,1946,728.862973760933,0.0,6.0,16.0,SRSF6,341,346,0.002932551319648094,0.0,0.0007288629737609329,0.0,1.0,0.0,1.0,15.075342017545049,1.3413298991544802,,,,,1.0,
PB.161551.121,Patient26,1,0,1690,1469,591.7159763313609,0.0,9.0,16.0,SRSF6,668,201,0.0014970059880239522,0.0,0.000591715976331361,0.0,1.0,0.0,1.0,14.599402045489532,1.298983097736785,,,,,,
PB.161551.121,Patient27,0,0,917,1439,0.0,0.0,23.0,16.0,SRSF6,92,45,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.121,Patient28,11,0,1473,1202,7467.75288526816,0.0,1.0,16.0,SRSF6,299,165,0.03678929765886288,0.0,0.00746775288526816,0.0,1.0,0.0,1.0,47.6122688050465,4.236305858962458,,,,,1.0,
PB.161551.121,Patient29,0,0,1044,1857,0.0,0.0,23.0,16.0,SRSF6,61,35,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.121,Patient3,0,0,1987,2019,0.0,0.0,23.0,16.0,SRSF6,371,172,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.121,Patient30,1,0,1658,1808,603.1363088057901,0.0,8.0,16.0,SRSF6,496,127,0.0020161290322580645,0.0,0.0006031363088057901,0.0,1.0,0.0,1.0,14.643041056694443,1.3028658826467767,,,,,,
PB.161551.121,Patient31,2,0,966,1858,2070.393374741201,0.0,3.0,16.0,SRSF6,153,125,0.013071895424836602,0.0,0.002070393374741201,0.0,1.0,0.0,1.0,22.032771687929753,1.960367823951838,,,,,,
PB.161551.121,Patient4,1,0,1554,1450,643.5006435006435,0.0,7.0,16.0,SRSF6,197,100,0.005076142131979695,0.0,0.0006435006435006435,0.0,1.0,0.0,1.0,14.790930267583297,1.3160243383618586,,,,,,
PB.161551.121,Patient5,1,0,1993,1596,501.75614651279477,0.0,12.0,16.0,SRSF6,682,354,0.001466275659824047,0.0,0.0005017561465127947,0.0,1.0,0.0,1.0,14.22300177393492,1.2654928500396863,,,,,,
PB.161551.121,Patient6,1,0,1714,1602,583.4305717619603,0.0,10.0,16.0,SRSF6,89,77,0.011235955056179775,0.0,0.0005834305717619603,0.0,1.0,0.0,1.0,14.567212571181049,1.2961190363922543,,,,,,
PB.161551.121,Patient7,0,0,1705,1726,0.0,0.0,23.0,16.0,SRSF6,375,262,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.121,Patient8,0,0,1179,1359,0.0,0.0,23.0,16.0,SRSF6,262,217,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.121,Patient9,0,0,1493,1722,0.0,0.0,23.0,16.0,SRSF6,7,3,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient1,1,0,1902,1717,525.7623554153522,0.0,4.0,16.0,SRSF6,191,95,0.005235602094240838,0.0,0.0005257623554153522,0.0,1.0,0.0,1.0,14.329659343228201,1.5195512746218636,,,,,,
PB.161551.166,Patient10,0,0,2180,1394,0.0,0.0,18.0,16.0,SRSF6,345,248,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient11,0,0,2226,1367,0.0,0.0,18.0,16.0,SRSF6,1145,299,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient12,0,0,2004,1791,0.0,0.0,18.0,16.0,SRSF6,348,223,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient13,0,0,2495,2218,0.0,0.0,18.0,16.0,SRSF6,696,387,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient14,0,0,1161,1708,0.0,0.0,18.0,16.0,SRSF6,121,44,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient15,0,0,1376,2573,0.0,0.0,18.0,16.0,SRSF6,324,294,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient16,0,0,1395,1271,0.0,0.0,18.0,16.0,SRSF6,93,54,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient17,0,0,975,1227,0.0,0.0,18.0,16.0,SRSF6,56,25,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient18,0,0,988,1387,0.0,0.0,18.0,16.0,SRSF6,157,82,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient19,1,0,1229,1548,813.6696501220504,0.0,3.0,16.0,SRSF6,74,31,0.013513513513513514,0.0,0.0008136696501220504,0.0,1.0,0.0,1.0,15.326700473003724,1.6252798954712344,,,,,2.0,
PB.161551.166,Patient2,0,0,1277,1085,0.0,0.0,18.0,16.0,SRSF6,88,62,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient20,0,0,1888,1738,0.0,0.0,18.0,16.0,SRSF6,54,81,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient21,0,0,1417,1328,0.0,0.0,18.0,16.0,SRSF6,334,122,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient22,0,0,1221,2106,0.0,0.0,18.0,16.0,SRSF6,58,43,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient23,0,0,665,1159,0.0,0.0,18.0,16.0,SRSF6,27,18,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient24,0,0,1059,1661,0.0,0.0,18.0,16.0,SRSF6,27,41,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient25,0,0,1372,1946,0.0,0.0,18.0,16.0,SRSF6,341,346,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient26,0,0,1690,1469,0.0,0.0,18.0,16.0,SRSF6,668,201,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient27,0,0,917,1439,0.0,0.0,18.0,16.0,SRSF6,92,45,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient28,11,0,1473,1202,7467.75288526816,0.0,1.0,16.0,SRSF6,299,165,0.03678929765886288,0.0,0.00746775288526816,0.0,1.0,0.0,1.0,47.6122688050465,5.04891861121161,1.0,1.0,1.0,1.0,2.0,
PB.161551.166,Patient29,0,0,1044,1857,0.0,0.0,18.0,16.0,SRSF6,61,35,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient3,0,0,1987,2019,0.0,0.0,18.0,16.0,SRSF6,371,172,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient30,0,0,1658,1808,0.0,0.0,18.0,16.0,SRSF6,496,127,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient31,0,0,966,1858,0.0,0.0,18.0,16.0,SRSF6,153,125,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient4,0,0,1554,1450,0.0,0.0,18.0,16.0,SRSF6,197,100,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient5,0,0,1993,1596,0.0,0.0,18.0,16.0,SRSF6,682,354,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient6,0,0,1714,1602,0.0,0.0,18.0,16.0,SRSF6,89,77,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient7,0,0,1705,1726,0.0,0.0,18.0,16.0,SRSF6,375,262,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.166,Patient8,1,0,1179,1359,848.1764206955047,0.0,2.0,16.0,SRSF6,262,217,0.003816793893129771,0.0,0.0008481764206955047,0.0,1.0,0.0,1.0,15.421559130481603,1.6353389338912614,,,,,2.0,
PB.161551.166,Patient9,0,0,1493,1722,0.0,0.0,18.0,16.0,SRSF6,7,3,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.18,Patient1,79,71,1902,1717,41535.226077812826,41351.1939429237,18.0,16.0,SRSF6,191,95,0.41361256544502617,0.7473684210526316,0.04153522607781283,0.041351193942923706,0.501110146480226,0.4988898535197739,0.0022202929604521193,0.04061477334237698,0.061432630142990975,,,,,,
PB.161551.18,Patient10,119,161,2180,1394,54587.15596330276,115494.97847919655,14.0,6.0,SRSF6,345,248,0.34492753623188405,0.6491935483870968,0.054587155963302755,0.11549497847919656,0.3209458544380942,0.6790541455619058,-0.3581082911238116,-7.480555588645145,-1.522756153776714,,,,,,
PB.161551.18,Patient11,132,122,2226,1367,59299.191374663074,89246.52523774689,13.0,8.0,SRSF6,1145,299,0.11528384279475982,0.4080267558528428,0.05929919137466307,0.08924652523774688,0.3991982584687268,0.6008017415312732,-0.20160348306254638,-4.167405608768998,-0.8501509433037376,,,,,,
PB.161551.18,Patient12,145,183,2004,1791,72355.28942115768,102177.55443886097,11.0,7.0,SRSF6,348,223,0.4166666666666667,0.820627802690583,0.07235528942115768,0.10217755443886097,0.4145654641322931,0.5854345358677068,-0.17086907173541366,-3.5847319797874477,-0.7318619068162198,,,,,,
PB.161551.18,Patient13,226,265,2495,2218,90581.1623246493,119477.0063119928,7.0,4.0,SRSF6,696,387,0.32471264367816094,0.6847545219638242,0.0905811623246493,0.11947700631199279,0.4312194232319348,0.5687805767680651,-0.13756115353613035,-3.1288180346465233,-0.6393064544848587,,,,,,
PB.161551.18,Patient14,54,32,1161,1708,46511.62790697674,18735.362997658078,17.0,23.0,SRSF6,121,44,0.4462809917355372,0.7272727272727273,0.046511627906976744,0.01873536299765808,0.7128547579298832,0.2871452420701169,0.4257095158597663,7.617980871107474,1.5997197436073238,,,,,3.0,
PB.161551.18,Patient15,186,204,1376,2573,135174.41860465115,79284.88146132919,1.0,9.0,SRSF6,324,294,0.5740740740740741,0.6938775510204082,0.13517441860465115,0.07928488146132918,0.6303033655479782,0.3696966344520218,0.2606067310959564,5.814743867243842,1.2336431663671659,,,,,,
PB.161551.18,Patient16,20,29,1395,1271,14336.917562724015,22816.679779701022,28.0,22.0,SRSF6,93,54,0.21505376344086022,0.5370370370370371,0.014336917562724014,0.022816679779701022,0.38588235294117645,0.6141176470588235,-0.2282352941176471,-2.989231022421659,-0.6109687841991602,,,,,,
PB.161551.18,Patient17,31,17,975,1227,31794.871794871797,13854.930725346372,19.0,27.0,SRSF6,56,25,0.5535714285714286,0.68,0.031794871794871796,0.013854930725346373,0.6964952757635684,0.30350472423643154,0.39299055152713686,6.044878282756482,1.2803629369550162,,,,,,
PB.161551.18,Patient18,67,50,988,1387,67813.76518218624,36049.02667627974,12.0,19.0,SRSF6,157,82,0.4267515923566879,0.6097560975609756,0.06781376518218624,0.03604902667627974,0.6529168335335737,0.34708316646642634,0.3058336670671473,5.568525371644746,1.1836581538984696,,,,,,
PB.161551.18,Patient19,20,17,1229,1548,16273.39300244101,10981.912144702841,27.0,28.0,SRSF6,74,31,0.2702702702702703,0.5483870967741935,0.01627339300244101,0.010981912144702842,0.5970724933947891,0.4029275066052108,0.19414498678957826,2.530027741644728,0.5668103352481949,,,,,,
PB.161551.18,Patient2,37,46,1277,1085,28974.158183241972,42396.3133640553,20.0,15.0,SRSF6,88,62,0.42045454545454547,0.7419354838709677,0.028974158183241974,0.0423963133640553,0.40596842861043414,0.5940315713895659,-0.18806314277913172,-2.902511977089131,-0.5933638818880125,,,,,,
PB.161551.18,Patient20,14,47,1888,1738,7415.254237288136,27042.57767548907,30.0,21.0,SRSF6,54,81,0.25925925925925924,0.5802469135802469,0.007415254237288136,0.02704257767548907,0.21519793398662754,0.7848020660133725,-0.569604132026745,-7.4660936623533,-1.5198202266268859,,,,,,
PB.161551.18,Patient21,175,81,1417,1328,123500.35285815103,60993.97590361446,2.0,12.0,SRSF6,334,122,0.5239520958083832,0.6639344262295082,0.12350035285815103,0.06099397590361446,0.6693991825495352,0.3306008174504647,0.3387983650990705,7.600264024206155,1.5961230324377844,,,,,3.0,
PB.161551.18,Patient22,25,32,1221,2106,20475.020475020476,15194.681861348528,25.0,26.0,SRSF6,58,43,0.43103448275862066,0.7441860465116279,0.020475020475020474,0.015194681861348529,0.5740171387453392,0.4259828612546609,0.14803427749067832,2.0459041849244923,0.46852802725110493,,,,,,
PB.161551.18,Patient23,13,11,665,1159,19548.87218045113,9490.940465918895,26.0,30.0,SRSF6,27,18,0.48148148148148145,0.6111111111111112,0.019548872180451128,0.009490940465918895,0.6731748726655348,0.32682512733446517,0.3463497453310696,4.072481098495393,0.87994501705577,,,,,,
PB.161551.18,Patient24,13,29,1059,1661,12275.731822474032,17459.36183022276,29.0,25.0,SRSF6,27,41,0.48148148148148145,0.7073170731707317,0.012275731822474031,0.017459361830222758,0.41283649434077696,0.587163505659223,-0.17432701131844608,-1.9853134249606195,-0.4071626748955755,,,,,,
PB.161551.18,Patient25,164,257,1372,1946,119533.527696793,132065.77595066803,3.0,2.0,SRSF6,341,346,0.4809384164222874,0.7427745664739884,0.119533527696793,0.13206577595066804,0.47509482722687674,0.5249051727731233,-0.04981034554624658,-1.0608269304692264,-0.21948193693210652,,,,,,
PB.161551.18,Patient26,172,114,1690,1469,101775.14792899409,77603.81211708646,5.0,10.0,SRSF6,668,201,0.25748502994011974,0.5671641791044776,0.10177514792899409,0.07760381211708646,0.5673750583839327,0.43262494161606724,0.1347501167678654,2.9115416133664294,0.6442617695467798,,,,,,
PB.161551.18,Patient27,22,26,917,1439,23991.275899672844,18068.102849200834,24.0,24.0,SRSF6,92,45,0.2391304347826087,0.5777777777777777,0.023991275899672846,0.018068102849200834,0.5704144144144144,0.42958558558558557,0.14082882882882886,1.8754566331762772,0.4339253343109872,,,,,,
PB.161551.18,Patient28,74,64,1473,1202,50237.61031907671,53244.59234608985,16.0,13.0,SRSF6,299,165,0.24749163879598662,0.3878787878787879,0.05023761031907671,0.05324459234608985,0.48547101844776774,0.5145289815522324,-0.029057963104464624,-0.5239858579918258,-0.11049740416498485,,,,,,
PB.161551.18,Patient29,26,18,1044,1857,24904.21455938697,9693.053311793215,22.0,29.0,SRSF6,61,35,0.4262295081967213,0.5142857142857142,0.02490421455938697,0.009693053311793215,0.7198318275337687,0.2801681724662313,0.4396636550675374,6.544136486092336,1.3817177415894943,,,,,,
PB.161551.18,Patient3,192,131,1987,2019,96628.08253648717,64883.60574541853,6.0,11.0,SRSF6,371,172,0.5175202156334232,0.7616279069767442,0.09662808253648716,0.06488360574541853,0.5982730015664909,0.401726998433509,0.19654600313298187,4.366767288715039,0.9396882904102032,,,,,,
PB.161551.18,Patient30,191,72,1658,1808,115199.0349819059,39823.00884955752,4.0,17.0,SRSF6,496,127,0.3850806451612903,0.5669291338582677,0.11519903498190591,0.03982300884955752,0.7431138961575541,0.256886103842446,0.4862277923151081,11.634914964036756,2.4152007261892754,,,,,3.0,
PB.161551.18,Patient31,24,60,966,1858,24844.72049689441,32292.787944025833,23.0,20.0,SRSF6,153,125,0.1568627450980392,0.48,0.024844720496894408,0.03229278794402583,0.43482330915047973,0.5651766908495203,-0.13035338169904054,-1.7779850130264665,-0.3650727692187996,,,,,,
PB.161551.18,Patient4,82,74,1554,1450,52767.05276705277,51034.482758620696,15.0,14.0,SRSF6,197,100,0.41624365482233505,0.74,0.05276705276705277,0.05103448275862069,0.508345589492766,0.49165441050723396,0.016691178985532018,0.30788026229475696,0.11569040945900565,,,,,,
PB.161551.18,Patient5,156,270,1993,1596,78273.95885599598,169172.93233082705,10.0,1.0,SRSF6,682,354,0.2287390029325513,0.7627118644067796,0.07827395885599599,0.16917293233082706,0.3163262972534132,0.6836737027465867,-0.36734740549317346,-8.120960849787368,-1.6527653347902063,,,,,,
PB.161551.18,Patient6,47,61,1714,1602,27421.236872812136,38077.40324594257,21.0,18.0,SRSF6,89,77,0.5280898876404494,0.7922077922077922,0.027421236872812137,0.038077403245942575,0.41865352964725766,0.5813464703527423,-0.16269294070548468,-2.6592766308477267,-0.5439844809412184,,,,,,
PB.161551.18,Patient7,139,202,1705,1726,81524.926686217,117033.60370799537,9.0,5.0,SRSF6,375,262,0.37066666666666664,0.7709923664122137,0.08152492668621701,0.11703360370799537,0.4105838541631013,0.5894161458368987,-0.17883229167379744,-3.724020797114953,-0.7601390403188211,,,,,,
PB.161551.18,Patient8,97,169,1179,1359,82273.11280746396,124356.1442236939,8.0,3.0,SRSF6,262,217,0.3702290076335878,0.7788018433179723,0.08227311280746395,0.1243561442236939,0.3981677812211167,0.6018322187788833,-0.2036644375577666,-3.950956813623508,-0.8062095013829897,,,,,,
PB.161551.18,Patient9,0,0,1493,1722,0.0,0.0,31.0,31.0,SRSF6,7,3,0.0,0.0,0.0,0.0,,,,0.0,0.04906477402199389,,,,,,
PB.161551.19,Patient1,9,10,1902,1717,4731.86119873817,5824.111822947,17.0,15.0,SRSF6,191,95,0.04712041884816754,0.10526315789473684,0.00473186119873817,0.005824111822947,0.4482638586720042,0.5517361413279958,-0.10347228265599157,-1.0363527664523695,-0.1313087214572892,,,,,,
PB.161551.19,Patient10,0,0,2180,1394,0.0,0.0,29.0,29.0,SRSF6,345,248,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.19,Patient11,81,123,2226,1367,36388.14016172507,89978.05413313826,3.0,1.0,SRSF6,1145,299,0.07074235807860262,0.411371237458194,0.03638814016172507,0.08997805413313825,0.28795787009947343,0.7120421299005266,-0.4240842598010532,-8.326319399829067,-1.0549673723352067,,,,,,
PB.161551.19,Patient12,16,19,2004,1791,7984.031936127743,10608.59854829704,13.0,11.0,SRSF6,348,223,0.04597701149425287,0.08520179372197309,0.007984031936127744,0.01060859854829704,0.4294191692141701,0.5705808307858299,-0.14116166157165977,-1.7096691880235948,-0.21661974808325818,,,,,,
PB.161551.19,Patient13,62,94,2495,2218,24849.699398797595,42380.52299368801,5.0,2.0,SRSF6,696,387,0.08908045977011494,0.24289405684754523,0.024849699398797595,0.04238052299368801,0.36962096084892726,0.6303790391510727,-0.2607580783021455,-4.620893860459633,-0.5854798524674738,,,,,,
PB.161551.19,Patient14,9,4,1161,1708,7751.937984496124,2341.9203747072597,14.0,25.0,SRSF6,121,44,0.0743801652892562,0.09090909090909091,0.007751937984496124,0.00234192037470726,0.7679856115107915,0.23201438848920866,0.5359712230215828,5.972484520336291,0.7567300746187113,,,,,,
PB.161551.19,Patient15,32,51,1376,2573,23255.81395348837,19821.220365332298,7.0,6.0,SRSF6,324,294,0.09876543209876543,0.17346938775510204,0.023255813953488372,0.019821220365332296,0.5398657154846832,0.46013428451531685,0.07973143096936636,1.1728377173676166,0.14860173690818743,,,,,,
PB.161551.19,Patient16,12,7,1395,1271,8602.150537634408,5507.474429583005,12.0,17.0,SRSF6,93,54,0.12903225806451613,0.12962962962962962,0.008602150537634409,0.0055074744295830055,0.6096654275092936,0.3903345724907063,0.21933085501858735,2.4489373719655427,0.310287042840203,,,,,,
PB.161551.19,Patient17,4,5,975,1227,4102.5641025641025,4074.9796251018743,18.0,20.0,SRSF6,56,25,0.07142857142857142,0.2,0.0041025641025641026,0.004074979625101874,0.5016865992026985,0.4983134007973014,0.0033731984053971265,0.02515336606542459,0.003187000069198798,,,,,,
PB.161551.19,Patient18,13,11,988,1387,13157.894736842105,7930.785868781542,9.0,13.0,SRSF6,157,82,0.08280254777070063,0.13414634146341464,0.013157894736842105,0.007930785868781542,0.6239316239316239,0.37606837606837606,0.24786324786324787,2.853283002869786,0.36151873685365,,,,,,
PB.161551.19,Patient19,2,4,1229,1548,1627.3393002441007,2583.9793281653747,23.0,24.0,SRSF6,74,31,0.02702702702702703,0.12903225806451613,0.0016273393002441008,0.002583979328165375,0.3864203694458312,0.6135796305541688,-0.22715926110833756,-1.333502790750996,-0.16895843981064712,,,,,,
PB.161551.19,Patient2,4,8,1277,1085,3132.3414252153484,7373.271889400921,19.0,14.0,SRSF6,88,62,0.045454545454545456,0.12903225806451613,0.0031323414252153485,0.007373271889400922,0.29815883484473754,0.7018411651552624,-0.40368233031052486,-3.191908148626919,-0.4044234661910044,,,,,,
PB.161551.19,Patient20,5,8,1888,1738,2648.3050847457625,4602.991944764097,21.0,19.0,SRSF6,54,81,0.09259259259259259,0.09876543209876543,0.0026483050847457626,0.004602991944764097,0.3652181222156846,0.6347818777843154,-0.26956375556863077,-2.2382235652440543,-0.2835890289499022,,,,,,
PB.161551.19,Patient21,20,25,1417,1328,14114.326040931546,18825.30120481928,8.0,8.0,SRSF6,334,122,0.059880239520958084,0.20491803278688525,0.014114326040931546,0.01882530120481928,0.42849076389449064,0.5715092361055094,-0.14301847221101877,-1.8528364404705469,-0.234759429359659,,,,,,
PB.161551.19,Patient22,2,1,1221,2106,1638.0016380016382,474.8338081671415,22.0,26.0,SRSF6,58,43,0.034482758620689655,0.023255813953488372,0.001638001638001638,0.0004748338081671415,0.7752622860298178,0.22473771397018225,0.5505245720596356,3.5685752234442294,0.4521482116737881,,,,,,
PB.161551.19,Patient23,0,4,665,1159,0.0,3451.251078515962,29.0,21.0,SRSF6,27,18,0.0,0.2222222222222222,0.0,0.003451251078515962,0.0,1.0,-1.0,-11.75332167865672,-1.4891779058820933,,,,,,
PB.161551.19,Patient24,1,5,1059,1661,944.2870632672333,3010.2347983142686,26.0,23.0,SRSF6,27,41,0.037037037037037035,0.12195121951219512,0.0009442870632672333,0.0030102347983142685,0.238786658999425,0.7612133410005751,-0.5224266820011502,-2.6493136193348628,-0.3356752597719172,,,,,,
PB.161551.19,Patient25,38,45,1372,1946,27696.793002915452,23124.357656731758,4.0,5.0,SRSF6,341,346,0.11143695014662756,0.13005780346820808,0.027696793002915453,0.023124357656731757,0.5449855550969872,0.4550144449030128,0.08997111019397441,1.3852731173439041,0.1755178813583467,,,,,,
PB.161551.19,Patient26,180,45,1690,1469,106508.87573964498,30633.08373042886,1.0,3.0,SRSF6,668,201,0.2694610778443114,0.22388059701492538,0.10650887573964497,0.03063308373042886,0.7766323024054982,0.22336769759450167,0.5532646048109965,13.497345025173487,1.7101504195240538,,,,,1.0,
PB.161551.19,Patient27,0,8,917,1439,0.0,5559.416261292564,29.0,16.0,SRSF6,92,45,0.0,0.17777777777777778,0.0,0.005559416261292564,0.0,1.0,-1.0,-12.440977174017943,-1.5763057322573328,,,,,,
PB.161551.19,Patient28,0,0,1473,1202,0.0,0.0,29.0,29.0,SRSF6,299,165,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
PB.161551.19,Patient29,3,0,1044,1857,2873.5632183908046,0.0,20.0,29.0,SRSF6,61,35,0.04918032786885246,0.0,0.0028735632183908046,0.0,1.0,0.0,1.0,26.676926869221344,3.3800393775163933,,,,,1.0,
PB.161551.19,Patient3,23,23,1987,2019,11575.239053850024,11391.778107974244,10.0,10.0,SRSF6,371,172,0.06199460916442048,0.13372093023255813,0.011575239053850024,0.011391778107974244,0.5039940089865202,0.4960059910134798,0.00798801797304044,0.10702709769859668,0.013560625122076139,,,,,,
PB.161551.19,Patient30,2,0,1658,1808,1206.2726176115802,0.0,24.0,29.0,SRSF6,496,127,0.004032258064516129,0.0,0.0012062726176115801,0.0,1.0,0.0,1.0,20.475071553103074,2.5942473976191605,,,,,2.0,
PB.161551.19,Patient31,72,53,966,1858,74534.16149068323,28525.29601722282,2.0,4.0,SRSF6,153,125,0.47058823529411764,0.424,0.07453416149068323,0.02852529601722282,0.7232151545622628,0.2767848454377372,0.44643030912452564,8.603997014247932,1.090149883259036,,,,,,
PB.161551.19,Patient4,11,7,1554,1450,7078.507078507078,4827.586206896552,15.0,18.0,SRSF6,197,100,0.05583756345177665,0.07,0.007078507078507079,0.004827586206896552,0.594528104964962,0.405471895035038,0.189056209929924,2.0428206382869734,0.2588309452757698,,,,,,
PB.161551.19,Patient5,22,29,1993,1596,11038.635223281484,18170.426065162905,11.0,9.0,SRSF6,682,354,0.03225806451612903,0.08192090395480225,0.011038635223281485,0.018170426065162906,0.3779181780021311,0.6220818219978689,-0.24416364399573776,-3.296492403778749,-0.4176745765012125,,,,,,
PB.161551.19,Patient6,2,5,1714,1602,1166.8611435239206,3121.098626716604,25.0,22.0,SRSF6,89,77,0.02247191011235955,0.06493506493506493,0.0011668611435239206,0.003121098626716604,0.27212502123322574,0.7278749787667742,-0.45574995753354847,-2.8372947237754578,-0.35949297829523447,,,,,,
PB.161551.19,Patient7,41,34,1705,1726,24046.92082111437,19698.725376593276,6.0,7.0,SRSF6,375,262,0.10933333333333334,0.1297709923664122,0.02404692082111437,0.019698725376593278,0.5496986080039772,0.4503013919960228,0.09939721600795437,1.5613352222275654,0.19782543013683035,,,,,,
