Isoform,Sample,cyclo_count,noncyclo_count,total_cyclo,total_noncyclo,Cyclo_TPM,Noncyclo_TPM,Cyclo_TPM_Rank,Noncyclo_TPM_Rank,associated_gene,gene_cyclo_count,gene_noncyclo_count,isoform_cyclo_proportion,isoform_noncyclo_proportion,Avg_Cyclo_TPM,SD_Cyclo_TPM,Cyclo_Z_Score,test_statistic,z_score,rank_top_99_9_percentile,rank_top_99_5_percentile,rank_top_99_percentile,rank_top_98_percentile,rank_top_95_percentile,Phenotypes
PB.161551.121,Patient26,1,0,1690,1469,591.7159763313609,0.0,9.0,16.0,SRSF6,668,201,0.0014970059880239522,0.0,645.9347411521892,1441.444532216727,-0.0376141874411552,-3.6554545151218707,1.7985394561498003,,,,,,
PB.161551.121,Patient27,0,0,917,1439,0.0,0.0,23.0,16.0,SRSF6,92,45,0.0,0.0,645.9347411521892,1441.444532216727,-0.44811626581207237,-12.866651649973214,0.0,,,,,,
PB.161551.121,Patient28,11,0,1473,1202,7467.75288526816,0.0,1.0,16.0,SRSF6,299,165,0.03678929765886288,0.0,645.9347411521892,1441.444532216727,4.732626189663385,1.2980127621662612,2.7657325595567017,,,,,,
PB.161551.121,Patient29,0,0,1044,1857,0.0,0.0,23.0,16.0,SRSF6,61,35,0.0,0.0,645.9347411521892,1441.444532216727,-0.44811626581207237,-12.866651649973214,0.0,,,,,,
PB.161551.121,Patient3,0,0,1987,2019,0.0,0.0,23.0,16.0,SRSF6,371,172,0.0,0.0,645.9347411521892,1441.444532216727,-0.44811626581207237,-12.866651649973214,0.0,,,,,,
PB.161551.121,Patient30,1,0,1658,1808,603.1363088057901,0.0,8.0,16.0,SRSF6,496,127,0.0020161290322580645,0.0,645.9347411521892,1441.444532216727,-0.029691348775371502,-3.6279213645362534,1.803915462868079,,,,,,
PB.161551.121,Patient31,2,0,966,1858,2070.393374741201,0.0,3.0,16.0,SRSF6,153,125,0.013071895424836602,0.0,645.9347411521892,1441.444532216727,0.9882160580944496,-1.8502658060083377,2.1510129806662435,,,,,2.0,
PB.161551.121,Patient4,1,0,1554,1450,643.5006435006435,0.0,7.0,16.0,SRSF6,197,100,0.005076142131979695,0.0,645.9347411521892,1441.444532216727,-0.0016886516249101995,-3.5346136611542724,1.8221343310171776,,,,,2.0,
PB.161551.121,Patient5,1,0,1993,1596,501.75614651279477,0.0,12.0,16.0,SRSF6,682,354,0.001466275659824047,0.0,645.9347411521892,1441.444532216727,-0.10002368555775726,-3.892936645698052,1.7521696981564845,,,,,,
PB.161551.121,Patient6,1,0,1714,1602,583.4305717619603,0.0,10.0,16.0,SRSF6,89,77,0.011235955056179775,0.0,645.9347411521892,1441.444532216727,-0.043362174536197215,-3.6757638122149174,1.7945739485600964,1.0,1.0,1.0,1.0,1.0,
PB.161551.121,Patient7,0,0,1705,1726,0.0,0.0,23.0,16.0,SRSF6,375,262,0.0,0.0,645.9347411521892,1441.444532216727,-0.44811626581207237,-12.866651649973214,0.0,,,,,,
PB.161551.121,Patient8,0,0,1179,1359,0.0,0.0,23.0,16.0,SRSF6,262,217,0.0,0.0,645.9347411521892,1441.444532216727,-0.44811626581207237,-12.866651649973214,0.0,,,,,,
PB.161551.121,Patient9,0,0,1493,1722,0.0,0.0,23.0,16.0,SRSF6,7,3,0.0,0.0,645.9347411521892,1441.444532216727,-0.44811626581207237,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient1,1,0,1902,1717,525.7623554153522,0.0,4.0,16.0,SRSF6,191,95,0.005235602094240838,0.0,311.4632681129376,1346.822561451768,0.15911456596882156,-3.825643211787312,2.303089055044531,1.0,1.0,1.0,1.0,2.0,
PB.161551.166,Patient10,0,0,2180,1394,0.0,0.0,18.0,16.0,SRSF6,345,248,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient11,0,0,2226,1367,0.0,0.0,18.0,16.0,SRSF6,1145,299,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient12,0,0,2004,1791,0.0,0.0,18.0,16.0,SRSF6,348,223,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient13,0,0,2495,2218,0.0,0.0,18.0,16.0,SRSF6,696,387,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient14,0,0,1161,1708,0.0,0.0,18.0,16.0,SRSF6,121,44,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient15,0,0,1376,2573,0.0,0.0,18.0,16.0,SRSF6,324,294,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient16,0,0,1395,1271,0.0,0.0,18.0,16.0,SRSF6,93,54,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient17,0,0,975,1227,0.0,0.0,18.0,16.0,SRSF6,56,25,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient18,0,0,988,1387,0.0,0.0,18.0,16.0,SRSF6,157,82,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient19,1,0,1229,1548,813.6696501220504,0.0,3.0,16.0,SRSF6,74,31,0.013513513513513514,0.0,311.4632681129376,1346.822561451768,0.3728823650442669,-3.196580297477434,2.46333532876355,1.0,1.0,1.0,1.0,1.0,
PB.161551.166,Patient2,0,0,1277,1085,0.0,0.0,18.0,16.0,SRSF6,88,62,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient20,0,0,1888,1738,0.0,0.0,18.0,16.0,SRSF6,54,81,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient21,0,0,1417,1328,0.0,0.0,18.0,16.0,SRSF6,334,122,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient22,0,0,1221,2106,0.0,0.0,18.0,16.0,SRSF6,58,43,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient23,0,0,665,1159,0.0,0.0,18.0,16.0,SRSF6,27,18,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient24,0,0,1059,1661,0.0,0.0,18.0,16.0,SRSF6,27,41,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient25,0,0,1372,1946,0.0,0.0,18.0,16.0,SRSF6,341,346,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient26,0,0,1690,1469,0.0,0.0,18.0,16.0,SRSF6,668,201,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient27,0,0,917,1439,0.0,0.0,18.0,16.0,SRSF6,92,45,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient28,11,0,1473,1202,7467.75288526816,0.0,1.0,16.0,SRSF6,299,165,0.03678929765886288,0.0,311.4632681129376,1346.822561451768,5.3134613437432385,3.136731148090795,4.07667087337711,,,,,3.0,
PB.161551.166,Patient29,0,0,1044,1857,0.0,0.0,18.0,16.0,SRSF6,61,35,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient3,0,0,1987,2019,0.0,0.0,18.0,16.0,SRSF6,371,172,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient30,0,0,1658,1808,0.0,0.0,18.0,16.0,SRSF6,496,127,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient31,0,0,966,1858,0.0,0.0,18.0,16.0,SRSF6,153,125,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient4,0,0,1554,1450,0.0,0.0,18.0,16.0,SRSF6,197,100,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient5,0,0,1993,1596,0.0,0.0,18.0,16.0,SRSF6,682,354,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient6,0,0,1714,1602,0.0,0.0,18.0,16.0,SRSF6,89,77,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient7,0,0,1705,1726,0.0,0.0,18.0,16.0,SRSF6,375,262,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.166,Patient8,1,0,1179,1359,848.1764206955047,0.0,2.0,16.0,SRSF6,262,217,0.003816793893129771,0.0,311.4632681129376,1346.822561451768,0.39850323861818354,-3.136731148090795,2.4785811856664055,1.0,1.0,1.0,1.0,1.0,
PB.161551.166,Patient9,0,0,1493,1722,0.0,0.0,18.0,16.0,SRSF6,7,3,0.0,0.0,311.4632681129376,1346.822561451768,-0.23125783382868556,-12.866651649973214,0.0,,,,,,
PB.161551.18,Patient1,79,71,1902,1717,41535.226077812826,41351.1939429237,18.0,16.0,SRSF6,191,95,0.41361256544502617,0.7473684210526316,55542.78423809085,38431.883096745674,-0.36447753874085215,-26.64651188143496,-0.10576730742811813,,,,,,
PB.161551.18,Patient10,119,161,2180,1394,54587.15596330276,115494.97847919655,14.0,6.0,SRSF6,345,248,0.34492753623188405,0.6491935483870968,55542.78423809085,38431.883096745674,-0.024865507432525753,-20.357816758294476,0.060378366621260025,,,,,,
PB.161551.18,Patient11,132,122,2226,1367,59299.191374663074,89246.52523774689,13.0,8.0,SRSF6,1145,299,0.11528384279475982,0.4080267558528428,55542.78423809085,38431.883096745674,0.09774194845243768,-18.498951892349087,0.1001022619351893,,,,,,
PB.161551.18,Patient12,145,183,2004,1791,72355.28942115768,102177.55443886097,11.0,7.0,SRSF6,348,223,0.4166666666666667,0.820627802690583,55542.78423809085,38431.883096745674,0.4374624355705973,-14.031380614631795,0.19557414749008728,,,,,,
PB.161551.18,Patient13,226,265,2495,2218,90581.1623246493,119477.0063119928,7.0,4.0,SRSF6,696,387,0.32471264367816094,0.6847545219638242,55542.78423809085,38431.883096745674,0.9117007875558776,-8.987596069014918,0.3033596960507675,,,,,,
PB.161551.18,Patient14,54,32,1161,1708,46511.62790697674,18735.362997658078,17.0,23.0,SRSF6,121,44,0.4462809917355372,0.7272727272727273,55542.78423809085,38431.883096745674,-0.2349912521429075,-24.091220393153232,-0.05116079275527584,,,,,,
PB.161551.18,Patient15,186,204,1376,2573,135174.41860465115,79284.88146132919,1.0,9.0,SRSF6,324,294,0.5740740740740741,0.6938775510204082,55542.78423809085,38431.883096745674,2.07202010284277,2.0278245488249387,0.5387589568999012,,,,,,
PB.161551.18,Patient16,20,29,1395,1271,14336.917562724015,22816.679779701022,28.0,22.0,SRSF6,93,54,0.21505376344086022,0.5370370370370371,55542.78423809085,38431.883096745674,-1.0721792260774248,-50.6656712921998,-0.6190561383924624,,,,,,
PB.161551.18,Patient17,31,17,975,1227,31794.871794871797,13854.930725346372,19.0,27.0,SRSF6,56,25,0.5535714285714286,0.68,55542.78423809085,38431.883096745674,-0.6179221659120308,-32.68099458965597,-0.23472405074316988,,,,,,
PB.161551.18,Patient18,67,50,988,1387,67813.76518218624,36049.02667627974,12.0,19.0,SRSF6,157,82,0.4267515923566879,0.6097560975609756,55542.78423809085,38431.883096745674,0.31929169104738636,-15.48672542167994,0.1644734656600238,,,,,,
PB.161551.18,Patient19,20,17,1229,1548,16273.39300244101,10981.912144702841,27.0,28.0,SRSF6,74,31,0.2702702702702703,0.5483870967741935,55542.78423809085,38431.883096745674,-1.02179201411484,-47.80490868200566,-0.557921713546814,,,,,,
PB.161551.18,Patient2,37,46,1277,1085,28974.158183241972,42396.3133640553,20.0,15.0,SRSF6,88,62,0.42045454545454547,0.7419354838709677,55542.78423809085,38431.883096745674,-0.6913173103687612,-34.77877590099752,-0.27955358447093115,,,,,,
PB.161551.18,Patient20,14,47,1888,1738,7415.254237288136,27042.57767548907,30.0,21.0,SRSF6,54,81,0.25925925925925924,0.5802469135802469,55542.78423809085,38431.883096745674,-1.2522813383786038,-65.55225052666579,-0.9371819612675362,,,,,,
PB.161551.18,Patient21,175,81,1417,1328,123500.35285815103,60993.97590361446,2.0,12.0,SRSF6,334,122,0.5239520958083832,0.6639344262295082,55542.78423809085,38431.883096745674,1.7682601825413724,-2.02782454882494,0.45208983794641583,,,,,,
PB.161551.18,Patient22,25,32,1221,2106,20475.020475020476,15194.681861348528,25.0,26.0,SRSF6,58,43,0.43103448275862066,0.7441860465116279,55542.78423809085,38431.883096745674,-0.9124654046951924,-42.61877161330962,-0.4470940951573543,,,,,,
PB.161551.18,Patient23,13,11,665,1159,19548.87218045113,9490.940465918895,26.0,30.0,SRSF6,27,18,0.48148148148148145,0.6111111111111112,55542.78423809085,38431.883096745674,-0.9365638412000582,-43.66397948848363,-0.4694301610948805,,,,,,
PB.161551.18,Patient24,13,29,1059,1661,12275.731822474032,17459.36183022276,29.0,25.0,SRSF6,27,41,0.48148148148148145,0.7073170731707317,55542.78423809085,38431.883096745674,-1.1258114078537196,-54.170385104103836,-0.693951784181406,,,,,,
PB.161551.18,Patient25,164,257,1372,1946,119533.527696793,132065.77595066803,3.0,2.0,SRSF6,341,346,0.4809384164222874,0.7427745664739884,55542.78423809085,38431.883096745674,1.665043143933812,-2.7607871293402284,0.4364264460824738,,,,,,
PB.161551.18,Patient26,172,114,1690,1469,101775.14792899409,77603.81211708646,5.0,10.0,SRSF6,668,201,0.25748502994011974,0.5671641791044776,55542.78423809085,38431.883096745674,1.2029689925555092,-6.37161062954093,0.35926323893018897,,,,,,
PB.161551.18,Patient27,22,26,917,1439,23991.275899672844,18068.102849200834,24.0,24.0,SRSF6,92,45,0.2391304347826087,0.5777777777777777,55542.78423809085,38431.883096745674,-0.8209722187953292,-39.04008899827263,-0.3706177379105848,,,,,,
PB.161551.18,Patient28,74,64,1473,1202,50237.61031907671,53244.59234608985,16.0,13.0,SRSF6,299,165,0.24749163879598662,0.3878787878787879,55542.78423809085,38431.883096745674,-0.13804095692264864,-22.275179418556558,0.007052331998143245,,,,,,
PB.161551.18,Patient29,26,18,1044,1857,24904.21455938697,9693.053311793215,22.0,29.0,SRSF6,61,35,0.4262295081967213,0.5142857142857142,55542.78423809085,38431.883096745674,-0.79721749781494,-38.19677144247017,-0.35259606300735935,,,,,,
PB.161551.18,Patient3,192,131,1987,2019,96628.08253648717,64883.60574541853,6.0,11.0,SRSF6,371,172,0.5175202156334232,0.7616279069767442,55542.78423809085,38431.883096745674,1.0690420293736618,-7.536741186348217,0.3343644283100131,,,,,,
PB.161551.18,Patient30,191,72,1658,1808,115199.0349819059,39823.00884955752,4.0,17.0,SRSF6,496,127,0.3850806451612903,0.5669291338582677,55542.78423809085,38431.883096745674,1.5522593726058302,-3.590028907101104,0.4187055702010759,,,,,,
PB.161551.18,Patient31,24,60,966,1858,24844.72049689441,32292.787944025833,23.0,20.0,SRSF6,153,125,0.1568627450980392,0.48,55542.78423809085,38431.883096745674,-0.7987655370391122,-38.250779458983175,-0.35375021295842873,,,,,,
PB.161551.18,Patient4,82,74,1554,1450,52767.05276705277,51034.482758620696,15.0,14.0,SRSF6,197,100,0.41624365482233505,0.74,55542.78423809085,38431.883096745674,-0.07222470634734827,-21.11916093524533,0.044108460757132595,,,,,,
PB.161551.18,Patient5,156,270,1993,1596,78273.95885599598,169172.93233082705,10.0,1.0,SRSF6,682,354,0.2287390029325513,0.7627118644067796,55542.78423809085,38431.883096745674,0.5914665841557464,-12.266142769184599,0.2332972357367778,,,,,,
PB.161551.18,Patient6,47,61,1714,1602,27421.236872812136,38077.40324594257,21.0,18.0,SRSF6,89,77,0.5280898876404494,0.7922077922077922,55542.78423809085,38431.883096745674,-0.7317244199168575,-36.02267697853486,-0.30613571913290755,,,,,,
PB.161551.18,Patient7,139,202,1705,1726,81524.926686217,117033.60370799537,9.0,5.0,SRSF6,375,262,0.37066666666666664,0.7709923664122137,55542.78423809085,38431.883096745674,0.6760569702692051,-11.352526164763034,0.2528211995364013,,,,,,
PB.161551.18,Patient8,97,169,1179,1359,82273.11280746396,124356.1442236939,8.0,3.0,SRSF6,262,217,0.3702290076335878,0.7788018433179723,55542.78423809085,38431.883096745674,0.6955248199023736,-11.14742447672296,0.2572042174381735,,,,,,
PB.161551.18,Patient9,0,0,1493,1722,0.0,0.0,31.0,31.0,SRSF6,7,3,0.0,0.0,55542.78423809085,38431.883096745674,-1.445226717053427,-266.7870186542873,-5.237563882015139,,,,,,
PB.161551.19,Patient1,9,10,1902,1717,4731.86119873817,5824.111822947,17.0,15.0,SRSF6,191,95,0.04712041884816754,0.10526315789473684,13798.180079887588,22949.630718903736,-0.39505293101215094,-56.471596365734605,-0.07747173544137477,,,,,,
PB.161551.19,Patient10,0,0,2180,1394,0.0,0.0,29.0,29.0,SRSF6,345,248,0.0,0.0,13798.180079887588,22949.630718903736,-0.6012375645121798,-209.9473837810812,-2.450790659455255,,,,,,
PB.161551.19,Patient11,81,123,2226,1367,36388.14016172507,89978.05413313826,3.0,1.0,SRSF6,1145,299,0.07074235807860262,0.411371237458194,13798.180079887588,22949.630718903736,0.9843278246403331,-18.999188993814194,0.5678051646415617,,,,,,
PB.161551.19,Patient12,16,19,2004,1791,7984.031936127743,10608.59854829704,13.0,11.0,SRSF6,348,223,0.04597701149425287,0.08520179372197309,13798.180079887588,22949.630718903736,-0.25334386487407395,-45.83063873242905,0.15288898472943072,,,,,,
PB.161551.19,Patient13,62,94,2495,2218,24849.699398797595,42380.52299368801,5.0,2.0,SRSF6,696,387,0.08908045977011494,0.24289405684754523,13798.180079887588,22949.630718903736,0.4815554312953197,-25.74613160546827,0.46347179161158836,,,,,,
PB.161551.19,Patient14,9,4,1161,1708,7751.937984496124,2341.9203747072597,14.0,25.0,SRSF6,121,44,0.0743801652892562,0.09090909090909091,13798.180079887588,22949.630718903736,-0.2634570538170421,-46.35245857356064,0.14481966692536596,,,,,,
PB.161551.19,Patient15,32,51,1376,2573,23255.81395348837,19821.220365332298,7.0,6.0,SRSF6,324,294,0.09876543209876543,0.17346938775510204,13798.180079887588,22949.630718903736,0.4121039675732332,-26.918805266025082,0.4453378003341224,,,,,,
PB.161551.19,Patient16,12,7,1395,1271,8602.150537634408,5507.474429583005,12.0,17.0,SRSF6,93,54,0.12903225806451613,0.12962962962962962,13798.180079887588,22949.630718903736,-0.2264101590956399,-44.511628619222506,0.1732858936839813,,,,,,
PB.161551.19,Patient17,4,5,975,1227,4102.5641025641025,4074.9796251018743,18.0,20.0,SRSF6,56,25,0.07142857142857142,0.2,13798.180079887588,22949.630718903736,-0.42247372500583,-59.05919644200306,-0.11748586621868076,,,,,,
PB.161551.19,Patient18,13,11,988,1387,13157.894736842105,7930.785868781542,9.0,13.0,SRSF6,157,82,0.08280254777070063,0.13414634146341464,13798.180079887588,22949.630718903736,-0.02789959241122241,-36.99363916041207,0.289542581162931,,,,,,
PB.161551.19,Patient19,2,4,1229,1548,1627.3393002441007,2583.9793281653747,23.0,24.0,SRSF6,74,31,0.02702702702702703,0.12903225806451613,13798.180079887588,22949.630718903736,-0.5303283930236968,-75.82262789565904,-0.3767122221825857,,,,,,
PB.161551.19,Patient2,4,8,1277,1085,3132.3414252153484,7373.271889400921,19.0,14.0,SRSF6,88,62,0.045454545454545456,0.12903225806451613,13798.180079887588,22949.630718903736,-0.4647499031819597,-63.951610149697466,-0.19314117466908057,,,,,,
PB.161551.19,Patient20,5,8,1888,1738,2648.3050847457625,4602.991944764097,21.0,19.0,SRSF6,54,81,0.09259259259259259,0.09876543209876543,13798.180079887588,22949.630718903736,-0.48584115063592775,-66.99495329317654,-0.24020282521555975,,,,,,
PB.161551.19,Patient21,20,25,1417,1328,14114.326040931546,18825.30120481928,8.0,8.0,SRSF6,334,122,0.059880239520958084,0.20491803278688525,13798.180079887588,22949.630718903736,0.013775644798656683,-35.75240553196154,0.30873677009093314,,,,,,
PB.161551.19,Patient22,2,1,1221,2106,1638.0016380016382,474.8338081671415,22.0,26.0,SRSF6,58,43,0.034482758620689655,0.023255813953488372,13798.180079887588,22949.630718903736,-0.529863795667507,-75.70425787297458,-0.37488177179295706,,,,,,
PB.161551.19,Patient23,0,4,665,1159,0.0,3451.251078515962,29.0,21.0,SRSF6,27,18,0.0,0.2222222222222222,13798.180079887588,22949.630718903736,-0.6012375645121798,-209.9473837810812,-2.450790659455255,,,,,,
PB.161551.19,Patient24,1,5,1059,1661,944.2870632672333,3010.2347983142686,26.0,23.0,SRSF6,27,41,0.037037037037037035,0.12195121951219512,13798.180079887588,22949.630718903736,-0.5600914966371348,-85.68572270659578,-0.5292331504563741,,,,,,
PB.161551.19,Patient25,38,45,1372,1946,27696.793002915452,23124.357656731758,4.0,5.0,SRSF6,341,346,0.11143695014662756,0.13005780346820808,13798.180079887588,22949.630718903736,0.6056137936711766,-23.82728183928077,0.4931445011583258,,,,,,
PB.161551.19,Patient26,180,45,1690,1469,106508.87573964498,30633.08373042886,1.0,3.0,SRSF6,668,201,0.2694610778443114,0.22388059701492538,13798.180079887588,22949.630718903736,4.039746730364209,6.3149764429948005,0.9592583631464706,,,,,,
PB.161551.19,Patient27,0,8,917,1439,0.0,5559.416261292564,29.0,16.0,SRSF6,92,45,0.0,0.17777777777777778,13798.180079887588,22949.630718903736,-0.6012375645121798,-209.9473837810812,-2.450790659455255,,,,,,
PB.161551.19,Patient28,0,0,1473,1202,0.0,0.0,29.0,29.0,SRSF6,299,165,0.0,0.0,13798.180079887588,22949.630718903736,-0.6012375645121798,-209.9473837810812,-2.450790659455255,,,,,,
PB.161551.19,Patient29,3,0,1044,1857,2873.5632183908046,0.0,20.0,29.0,SRSF6,61,35,0.04918032786885246,0.0,13798.180079887588,22949.630718903736,-0.4760258234786373,-65.5149581814585,-0.2173164763963633,,,,,,
PB.161551.19,Patient3,23,23,1987,2019,11575.239053850024,11391.778107974244,10.0,10.0,SRSF6,371,172,0.06199460916442048,0.13372093023255813,13798.180079887588,22949.630718903736,-0.0968617339975983,-39.26057841772097,0.25448708524681624,,,,,,
PB.161551.19,Patient30,2,0,1658,1808,1206.2726176115802,0.0,24.0,29.0,SRSF6,496,127,0.004032258064516129,0.0,13798.180079887588,22949.630718903736,-0.5486758203871223,-81.24899627905434,-0.46062449909522984,,,,,,
PB.161551.19,Patient31,72,53,966,1858,74534.16149068323,28525.29601722282,2.0,4.0,SRSF6,153,125,0.47058823529411764,0.424,13798.180079887588,22949.630718903736,2.646490575587653,-6.3149764429948,0.7639512942040406,,,,,,
PB.161551.19,Patient4,11,7,1554,1450,7078.507078507078,4827.586206896552,15.0,18.0,SRSF6,197,100,0.05583756345177665,0.07,13798.180079887588,22949.630718903736,-0.2928009205762722,-47.95996592717194,0.11996149426460337,,,,,,
PB.161551.19,Patient5,22,29,1993,1596,11038.635223281484,18170.426065162905,11.0,9.0,SRSF6,682,354,0.03225806451612903,0.08192090395480225,13798.180079887588,22949.630718903736,-0.12024354075262099,-40.10022378036124,0.2415029770550678,,,,,,
